name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Louisa Copeland,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Teddy Forbes,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Jeff Turner,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Laurel Miles,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
April Schmidt,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Hong Atkinson,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Diann Barrera,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Teddy Deleon,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Rosanne Howell,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Jerrold Sims,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Lacy Sharp,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Jeff Downs,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Kelvin Vang,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Kelvin Wilkins,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Lidia Murray,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Flossie Sharp,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Beatriz Dawson,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Rosanne Whitehead,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Leanna Davidson,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Chandra White,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
April Mcneil,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Buck Crosby,False,False,password,,,,
Carey Sharp,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Rosa Hartman,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Chelsea Leon,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Chelsea Mcintosh,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Collin Pham,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Blanca Simpson,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Hong Spencer,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Rigoberto Meza,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Yesenia Burnett,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Lamont Knox,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Lynwood Blankenship,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Rosie Greer,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Darren Whitehead,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Flossie Shea,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Amos Stout,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Rosie Little,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Marva Joyce,False,False,password,,,,
Dustin Poole,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Darren Little,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Amado Calhoun,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Keenan Stokes,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Toney Andersen,True,False,password,Norm1,1681992740.0,2023-04-20 12:12:20,12.0
Ray Floyd,False,False,password,,,,
Scott Curry,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
Norma Fisher,True,False,password,Norm2,1681992740.0,2023-04-20 12:12:20,12.0
