name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Lidia Farrell,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Larry Forbes,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Lynwood Hart,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Lorene Ochoa,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Hong Davidson,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Agustin Copeland,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Jan Murray,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Rodney Cantu,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Omer Nixon,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Ray Mcneil,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Cristobal Shea,False,False,password,,,,
Diann Roach,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Teddy Sharp,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Billie White,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Latisha Sharp,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Andrea Hernandez,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Leanna Meza,False,False,password,,,,
Rodney Christensen,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Cory Hartman,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Hollie Floyd,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Mara Brown,False,False,password,,,,
Jesse Murray,False,False,password,,,,
Collin Ochoa,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Mara Dawson,False,False,password,,,,
Dante Nixon,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Andrea Hurst,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Diann Brown,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Barney Clark,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Jolene Murray,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Omer Church,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Lynwood Sheppard,False,False,password,,,,
Blanca Potter,False,False,password,,,,
Tanner Copeland,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Beatriz Perry,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Billie Mcneil,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Rodney Dawson,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Floyd Burnett,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Dustin Calhoun,False,False,password,,,,
Francisca Spencer,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Louisa Hartman,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Keenan Hernandez,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Omar Herrera,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Britney Mcneil,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Lidia Herrera,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Buck Leon,False,False,password,,,,
Jan Deleon,False,False,password,,,,
Lorene Copeland,False,False,password,,,,
Lakeisha Caldwell,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Yesenia Bullock,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Hollie Potter,False,False,password,,,,
Tanner Pham,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Lesley Hines,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Morgan Cantu,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Laurel Murray,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Lakeisha Bullock,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Diann Bean,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Larry Christensen,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Yesenia Farrell,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Chelsea Park,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Wes Wilkins,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Felipe Hodges,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Jacqueline Hart,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Dennis Hartman,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Rigoberto Bullock,False,False,password,,,,
Peggy Sims,False,False,password,,,,
Chauncey Shea,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Myron Mcguire,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Donovan Poole,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Lamont Ochoa,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Lesley Vang,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Chelsea Brown,False,False,password,,,,
Chauncey Blankenship,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Marcos Meza,False,False,password,,,,
Morgan Sims,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Rosella Pham,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Peggy Whitehead,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Rosella Mooney,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Lorene Curry,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Rodney Kerr,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Yesenia Copeland,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Dustin Erickson,False,False,password,,,,
Amado Sharp,False,False,password,,,,
Lonnie Blankenship,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Louisa Sheppard,False,False,password,,,,
Darren Schwartz,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Ruby Copeland,False,False,password,,,,
Ila Herrera,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Ray Potter,False,False,password,,,,
Felipe Curry,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Beatriz Mcneil,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Jerrold Mcneil,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Dante Greer,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Jeff Little,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Darren Church,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Chelsea Bush,False,False,password,,,,
Morgan Schwartz,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Omar Barrera,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Darren Mooney,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Marcos Watson,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Bennie Howell,False,False,password,,,,
Amado Mcneil,False,False,password,,,,
Lidia Park,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Raleigh Richardson,False,False,password,,,,
Felipe Knox,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Norma Park,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Jeff Christensen,False,False,password,,,,
Omer Park,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Rigoberto Pittman,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Tanner Bean,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Tanner Andersen,False,False,password,,,,
Rodney Cooke,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Felipe Washington,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Amos Washington,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Sarah Blankenship,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Marci Sharp,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Jeff Brown,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Peggy Greer,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Chandra Kerr,False,False,password,,,,
Thelma Bean,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Chelsea Whitehead,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Myron Hernandez,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Toney Washington,False,False,password,,,,
Bennie Ochoa,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Chauncey Floyd,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Diann Hartman,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Raul Little,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Latisha Christensen,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Chelsea Joyce,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Omar Davidson,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Andrea Schwartz,False,False,password,,,,
Marci Schwartz,False,False,password,,,,
Amado Vang,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Marcos Floyd,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Diann Vang,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Marcos Christensen,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Cristobal Bean,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Rosella Calhoun,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Louisa Hartman,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Otto Shea,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Andrea Cantu,False,False,password,,,,
Cory Sheppard,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Erica Barajas,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Chauncey Compton,False,False,password,,,,
Jae Schmidt,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Rosella Davidson,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Hong Macdonald,False,False,password,,,,
Elisha Andersen,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Thelma Miles,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Lidia Bean,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Francis Hart,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Chandra Little,False,False,password,,,,
Andres Church,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Lynwood Dawson,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Flossie Sims,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Dante Zamora,False,False,password,,,,
Francisca Shea,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Lesley Compton,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Ray Hernandez,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Jae Floyd,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Ruby Forbes,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Omer Copeland,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Marci Whitehead,False,False,password,,,,
Omar Vang,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Garfield Calhoun,False,False,password,,,,
Hollie Huber,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Teddy Compton,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Lacy Turner,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Rhea Erickson,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Carey Pham,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Rhea Christensen,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Scott Hendricks,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Flossie Christensen,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Francis Church,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Rhea Church,False,False,password,,,,
Francisca Hendricks,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Marcos Atkinson,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Emory Sims,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Larry Schaefer,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Ruby Copeland,True,False,password,Norm2,1681992434.0,2023-04-20 12:07:14,12.0
Beatriz Hartman,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Raleigh Ochoa,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Myron Crosby,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Lidia Stokes,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Carey Clark,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Peggy Mitchell,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Yesenia Schwartz,False,False,password,,,,
Lynda Farrell,False,False,password,,,,
Otto Mooney,True,False,password,Norm1,1681992434.0,2023-04-20 12:07:14,12.0
Beatriz Downs,True,False,password,Norm3,1681992434.0,2023-04-20 12:07:14,12.0
Billie Hernandez,False,False,password,,,,
