name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Andrea Atkinson,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Marva Patton,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Lidia Zamora,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Lesley Miles,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Omar Nixon,False,False,password,,,,
Jan Hart,False,False,password,,,,
Emory Davidson,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Ruby Vang,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Latisha Sims,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Beatriz Miles,False,False,password,,,,
Jolene Hodges,False,False,password,,,,
Sarah Stout,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Hong Clark,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Teddy Potter,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Donovan Andersen,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Amado Sharp,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Andres Richard,False,False,password,,,,
Jae Murray,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Lakeisha Barajas,False,False,password,,,,
Kurt Floyd,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Kelvin Pittman,False,False,password,,,,
Jerrold Simpson,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Lynwood Barajas,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Beatriz Macdonald,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Scott Turner,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Morgan Forbes,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Lacy Clark,False,False,password,,,,
Marva Caldwell,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Lacy Pham,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Jolene Salinas,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Jae Howell,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Yesenia Barajas,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Keenan Erickson,False,False,password,,,,
Larry Downs,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Lynda Pham,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Rigoberto Hendricks,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Emory Bartlett,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Lorene Stout,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Hugh Herrera,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Chelsea Mcguire,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
April Erickson,False,False,password,,,,
Agustin Howell,False,False,password,,,,
Morgan Wilkins,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Dustin Church,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Norma Hartman,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Norma Calhoun,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Laurel Little,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Omar Bullock,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Donovan Patton,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Myron Austin,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Amos Little,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Jolene Christensen,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Garland Salinas,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Omer Vang,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Omar Barrera,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Katina Simpson,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Peggy Hart,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Omar Ochoa,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Wes Leon,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Donovan Sheppard,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Jesse Ochoa,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Lakeisha Mcintosh,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Andres Schaefer,False,False,password,,,,
Andrea Leon,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Lesley Shea,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Beatriz Ochoa,False,False,password,,,,
Keenan Cooke,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Ruby Mcguire,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
April Simpson,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Bennie Shea,False,False,password,,,,
Donovan Simpson,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Kelvin Joyce,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Britney Christensen,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Bennie Perry,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Pierre Deleon,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Latisha Bartlett,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Diann Murray,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Lacy Crosby,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Garfield Pham,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Felipe Hernandez,False,False,password,,,,
Francis Hurst,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Lonnie Bartlett,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Bennie Greer,False,False,password,,,,
Katina Hart,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Laurel Cantu,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Cory Sharp,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Erica Mcneil,False,False,password,,,,
Mara Perry,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Toney Farrell,False,False,password,,,,
Floyd Leon,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Francisca Washington,False,False,password,,,,
Emory Church,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Amos Salinas,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Mara Shea,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Chelsea Brown,False,False,password,,,,
Ruby Floyd,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Collin Miles,False,False,password,,,,
Lorene Compton,False,False,password,,,,
Hong Meza,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Jeff Salinas,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Marcos Cooley,False,False,password,,,,
Buck White,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Carey Turner,False,False,password,,,,
Chelsea Huber,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Morgan Roach,False,False,password,,,,
Omar Hines,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Dustin Shea,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Marci Sims,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Billie Hines,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Jae Greer,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Agustin Pham,False,False,password,,,,
Rosa Church,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Rosie Blankenship,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Blanca Floyd,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Thelma Nixon,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Francisca Brown,False,False,password,,,,
Lynda Washington,False,False,password,,,,
Morgan Potter,False,False,password,,,,
Amado Vang,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Peggy Richardson,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Chelsea Bean,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Sarah Caldwell,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Garland Castaneda,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Kelvin Spencer,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Lynda White,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Marci Knox,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Rosanne Crosby,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Carey Cooke,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Britney Bean,False,False,password,,,,
Cory Floyd,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Darren Andersen,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Larry Christensen,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Pierre Roach,False,False,password,,,,
Ila Salinas,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Marci Knox,False,False,password,,,,
Leanna Pham,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Teddy Compton,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Latisha Castaneda,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Rosie Nixon,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Myron Bean,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Amado Greer,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Lorene Simpson,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Mara Forbes,True,False,password,Norm3,1681994038.0,2023-04-20 12:33:58,12.0
Chelsea Patton,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Diann Huber,True,False,password,Norm2,1681994038.0,2023-04-20 12:33:58,12.0
Rosella Stokes,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Beryl Patton,True,False,password,Norm1,1681994038.0,2023-04-20 12:33:58,12.0
Elisha Richardson,False,False,password,,,,
