name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Toney Mooney,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Laurel Bean,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Cory Richardson,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Kelvin Copeland,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Liza Hendricks,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Agustin Bean,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Lesley Lawson,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Ray Bush,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Toney Potter,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Diann Salinas,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Hong Wilkins,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Sarah Erickson,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Rosanne Dawson,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Collin Burnett,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Marcos Poole,False,False,password,,,,
Ila Simpson,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Jeff Zamora,False,False,password,,,,
Beatriz Poole,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Lonnie White,False,False,password,,,,
Jerrold Cantu,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Wes Forbes,False,False,password,,,,
Hong Curry,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Wes Herrera,False,False,password,,,,
Hollie Schwartz,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Marva Sims,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Garland Hernandez,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Jan Stout,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Wes Forbes,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Jerrold Joyce,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Liza Brown,False,False,password,,,,
Floyd Lawson,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Amos Kerr,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Lamont Sims,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Amos Cantu,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Amado Bush,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Garfield Davidson,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Billie Calhoun,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Hollie Miles,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Rigoberto Calhoun,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Lynwood Bullock,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Andrea Stokes,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Buck Stokes,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Sarah Cooke,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Marva Schaefer,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Marva Clark,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Omar Christensen,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Laurel Bartlett,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Blanca Erickson,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Dennis Barajas,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Lynda Spencer,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Chandra Bush,False,False,password,,,,
Emory Roach,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Jesse Mcguire,False,False,password,,,,
Buck Mccann,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Otto Erickson,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Latisha Bush,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Jan White,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Beryl Kerr,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Amado Roach,False,False,password,,,,
Kelvin Blankenship,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Hugh Calhoun,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Dennis Sheppard,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Katina Deleon,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Thelma Watson,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Emory Bartlett,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Cristobal Hart,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Sarah Calhoun,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Leanna Spencer,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Chelsea Ochoa,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Lakeisha Patton,False,False,password,,,,
Ila Mitchell,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Rosella Nixon,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Marion Austin,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
April Turner,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Garfield Schmidt,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Erica Hernandez,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Andres Cooke,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Beryl Salinas,False,False,password,,,,
Darren Bush,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Rhea Blankenship,False,False,password,,,,
Lamont Calhoun,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Yesenia Cooke,False,False,password,,,,
Andrea Miles,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Jacqueline Hodges,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Scott Sharp,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Omar Caldwell,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Myron Dawson,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Marci Zamora,False,False,password,,,,
Barney Hurst,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Jesse Turner,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Otto Dawson,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Toney Schwartz,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Toney Bartlett,False,False,password,,,,
Lorene Turner,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Otto Clark,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Felipe Potter,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Pierre Stout,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Marion Erickson,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Ray Castaneda,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Elisha Mcneil,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Marci Copeland,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Morgan Lawson,False,False,password,,,,
Diann Leon,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Scott Floyd,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Amado Salinas,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Rhea Compton,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Pierre Mccann,True,False,password,Norm1,1681988890.0,2023-04-20 11:08:10,11.0
Diann Jones,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
Francis Hartman,True,False,password,Norm3,1681988890.0,2023-04-20 11:08:10,11.0
Pierre Stout,False,False,password,,,,
Rosie Perry,True,False,password,Norm2,1681988890.0,2023-04-20 11:08:10,11.0
