name,has_cast_vote,is_logged_in,password,node_address,timestamp,Date/Time,HourOfDay
Garland Roach,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Otto Barrera,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Collin Watson,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Cristobal Hendricks,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Sarah Simpson,False,False,password,,,,
Lorene Barajas,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Omer Schmidt,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Lamont Knox,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Myron Christensen,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Jesse Dawson,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Rosa Burnett,False,False,password,,,,
Jolene Crosby,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Otto Jones,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Latisha Barajas,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Yesenia Potter,False,False,password,,,,
Lorene Hines,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Rodney Meza,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Rhea Barajas,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Chauncey Calhoun,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Chauncey Lawson,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Lidia Leon,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Norma Cantu,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Andrea Leon,False,False,password,,,,
Erica Stokes,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Lonnie Schmidt,False,False,password,,,,
Bennie Mcintosh,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Otto Bullock,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Marcos Deleon,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Sarah Huber,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Marva Copeland,False,False,password,,,,
Rhea Knox,False,False,password,,,,
Buck Kerr,False,False,password,,,,
Peggy Leon,False,False,password,,,,
Andrea Castaneda,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Otto Perry,False,False,password,,,,
Scott Burnett,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Hollie Barrera,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Floyd Knox,False,False,password,,,,
Wes Murray,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Amos Sims,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Marci Stokes,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Rosanne Kerr,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Mara Nixon,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Hong Larson,False,False,password,,,,
Collin Brown,False,False,password,,,,
Peggy Little,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Louisa Wilkins,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Kelvin Poole,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Chelsea Burnett,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Lakeisha Jones,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Raul Huber,False,False,password,,,,
Cory Hart,False,False,password,,,,
Pierre Sheppard,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Chandra Knox,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Keenan Whitehead,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Laurel Schaefer,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Jae Knox,False,False,password,,,,
Dennis Simpson,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Britney Austin,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Hugh Castaneda,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Chelsea Hines,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Garfield Castaneda,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Dante Hodges,False,False,password,,,,
Andres Park,False,False,password,,,,
Norma Park,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Dustin Little,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Andrea Davidson,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Elisha Whitehead,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Carey Brown,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Hugh Schwartz,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Hugh Mcintosh,False,False,password,,,,
Emory Park,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Marci Barajas,False,False,password,,,,
Marcos Caldwell,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Marva Compton,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Diann Perry,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Thelma Hendricks,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Norma Erickson,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Latisha Church,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Ray Lawson,False,False,password,,,,
Dennis Zamora,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Marva Farrell,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Carey Spencer,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Leanna Stout,False,False,password,,,,
Garfield Floyd,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Larry Erickson,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Jan Sims,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Hong Austin,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Jolene Murray,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
Peggy Richard,False,False,password,,,,
Latisha Ochoa,True,False,password,Norm1,1682000776.0,2023-04-20 14:26:16,14.0
